index,input_text,given_label
17669,Australia has the reputation of a country full of animals that want you dead.,0.8938419
12236,"Apple, basically: 'If it pleases the court, tell FBI to go fuck themselves'",0.96794784
13105,Wu-Tang Affiliated Rapper -- I Cut Off My Penis Because of My Kids,0.9620833
10872,"Luckily, the folks at DC have a great solution: draw the girl as a superhero and hope she shuts the fuck up!",0.8670471
781,"15, 2017, 9:19 PM GMT By Saphora Smith, Alexander Smith, Nick Bailey, Max Burman and Jason Cumming",0.5667066
19686,/** Breaking Bad A tribute to the best fucking series in the world.,0.789436
10723,An episode of Drag Race without a lip-synch for your life is like sex without the cum shot.,0.94986784
2923,A Washington woman is in jail after she pulled a gun on fast food employees for a long wait time and being shorted a chicken nugget.,0.54150236
7701,"My daughter, my one and only daughter, has worked her ass off playing sports the past 9-10 years.",0.7668307
15192,"Sit Down, Shut Up, and Write Your Fucking Book: Uplifting Tips for the Aspiring Author",0.94874895
23759,"I know it's been a long time since I rapped at ya, but I been stressin' like a Hessian over the amount of shit going on.",0.89773667
11991,Larry Wilmore got a hold of all that footage and declared that the network’s coverage “makes my fucking head explode.”,0.9190485
12043,It’s frigid as hell inside your car and the windshield is totally opaque from all the foggy ass frost.,0.78153473
10705,"The first is the central conundrum of the project, which is, “what the fuck was up with this shitty show?”",0.9627331
4427,"NPS says a necropsy performed on the ducks revealed their death was caused by ""high levels of parasites that developed and grew in snails that live in the pool.""",0.56835943
3845,A graphic video shows a crowd surrounding his body as his head lies on the ground.,0.5582186
19927,Men BUILT this fucking civilization and we're supposed to kneel before the vagina just because?,0.91429514
20419,"This track is huge with amazing synths, big room drops, and Lil Jon vocals to guide you on getting f*cked up!",0.85818833
291,And it was rejected because you can’t have Americans killing Americans.,0.5350837
3513,49 year old Wakelin was filmed yelling: “JP Morgan paid [Blair] off for the Iraq war…he held up the Iraq bank for $20bn and was then paid $6m every year…this man is a war criminal!”,0.55670905
3550,"‘Free this week, for quick gossip/prep before I go and destroy America’.",0.5668974
3120,"Workplace safety posters here in America are pretty boring, often featuring cartoonish, nondescript people humorously getting electrocuted and maimed.",0.5327978
4300,"CLOSE Chinese police evacuated Beijing's Tiananmen Square after a car plows into pedestrians and goes up in flames, killing five people.",0.5621161
16825,"And I doubt he's man enough to call any of those players a son of a bitch to their face... — Chris Paul (@CP3) September 23, 2017",0.92186767
23753,“If this lad turns up to be our Prime Minister I will personally put a bullet in him.,0.87152743
3639,"Maimed and left to die after one hand had been cut off, Raven grew up with a hatred towards the Devil's Tines.",0.5311675
15102,On two occasions my mother unlocked my computer with a printed photo of my ugly mug to find my stash of furry fandom porn.,0.8694867
3875,"The culture of rock music often promotes a lifestyle of immorality, debauchery and open worship of the devil.",0.530783
19977,Today I sit down with him to talk about his forthcoming book Writing Without Bullshit: Boost Your Career by Saying What You Mean.,0.88808763
12511,"A new GOP poll “proves” Trump supporters are mostly “idiots,” according to something called The Daily Banter.",0.87155306
4340,"Vice’s YouTube channel, Noisey, just premiered a new Hip-Hop show called The Rap Show, hosted by Heems and Kool A.D. of Das Racist.",0.56185126
10730,One girl can be seen in the video below calling the officers “bitches.”,0.9332778
14279,I’m told it’s just another excuse for gays and lesbians to get drunk and stoned and act like idiots.,0.95746094
22693,"In the email, she wrote, “I’ve been getting texts on texts about people LITERALLY being so f***ing AWKWARD and so f***ing BORING.",0.9044976
6656,Musical tampon: Baby Pod is a silicon speaker a pregnant woman can insert into her vagina to play music for her unborn child.,0.92703164
12226,"It’s no surprise that scene was featured in the previews, as there’s an old saying on Madison Ave, all of marketing revolves around an erect penis.",0.87460047
17028," She was annoyed that someone had made it look like she tweeted, “uncleTom fag @nero needs to get his racist ss out my mentions.",0.8998968
7424,The original had fish scales with animal hair superimposed on its body with pendulous breasts on its chest.,0.8596631
18041,"Not all their stuff is bad — for example, there's nothing wrong with being All About Glitter — but when you start marketing garbage to little girls that's all DIAMONDS RULE, MATH DROOLS, you're officially a shitty company.",0.9557662
13556,If you get a phone call or whatever you may want to put them on quickly and there is no reason to leave it up to every shitty dev to figure out how to integrate it into their crappy unintuitive menu system.,0.89997494
4759,"For those who haven’t been following, the proto-fascist and nakedly xenophobic Republican presidential front-runner found a new way to broadcast his utter lack of human emotion: mocking a New York Times reporter for his physical disability.",0.5079082
7362,He had denied sexually assaulting the woman with intent to rape her on 31 January.,0.86865574
18668,MFW I upset the ancient enemy from beyond the Terminus and the Tenno expose themselves to cover my ass.,0.9615264
8512,"And yet, doubts persist: how long can a society as indecisive and parasite-laden as ours continue to survive?",0.76644164
4207,"By promoting the stereotype of a “racist redneck resistance,” they have made the idea of a struggle for White Identity a veritable sin in the minds of nearly every White person.",0.5334206
7497,"Grinding, (also known as juking, freak dancing or freaking wining[1]) is a type of close partner dance where two or more dancers rub or bump their bodies against each other, most often with a female dancer rubbing her buttocks against a male dancer's crotch area.",0.75622225
20096,"Arguably, the most dangerous variant of the Useful Idiot is the 'Politically Correct.'",0.9136514
10722,"A biblical scholar has claimed that rather than being made out of his rib, Eve was created using Adam's penis.",0.9022762
2354,"Before Wednesday night's Game 4 of the series between the Flyers and Crosby's Pittsburgh Penguins, the tabloid photoshopped Crosby in a lion suit behind the headline ""The Cowardly Penguin: Time to finish off Sniveling Sidney.""",0.5916568
260,The National Urban League releases its annual State of Black America report today.,0.5321293
9154,"She was forced to perform oral sex on two others, they said, citing her account, and all of the suspects touched her breasts.",0.77546865
137,"An exercise rider and the horse he was riding are dead after what one rider described as a ""freak accident"" at Toronto's Woodbine Racetrack this morning.",0.50333315
12616,"When some guy says ""wow, look at what she's wearing, what a slut,"" say ""Hey, man, that's not cool.""",0.9073148
21456,You fly and warp around a procedurally generated universe as Vegeta and you get to blow shit up.,0.90636414
7516,"In the ""Grand Theft Auto"" series, one of the world’s top-selling video game franchises, players can have sex with women and then kill them.",0.8371051
4114,The United States is in the same public opinion ballpark as some of the most disgusting regimes on the planet:,0.5078694
8785,“We will kill every isis and we will take revenge for all world we will take revenge for humanity.,0.7669158
7765,Previously we reported how $4 million was partied away on booze and hookers .,0.7609489
4785,Several attendees made jokes about eyeballs from aborted babies and other aborted baby body parts “rolling down into their laps.”,0.5959267
20026,"Reddit could be considered derivative of Digg, if not for the fact that Digg is basically the MySpace of social news site, and no one gives two fucks about MySpace.",0.87182415
11449,He sums up the situation; “its best not to rush there… its shit”.,0.94749516
3045,"The man then pulled his gun and the others, realizing he was ISIL, shot him.",0.565553
13082,"So please, I try to be polite most often, but I seriously fucking can’t with any of this shit from Warren right now.",0.9621004
22209,“They shot her in the breast and in the buttocks with some kind of pellet gun.,0.8708715
7609,"In order to get fully acquainted with Twitter and especially to figure out this “left Twitter” crap, I began by following most of the people GJ is following.",0.7616948
23878,"Or put another way, karma always has a way of biting you in the butt.",0.9007416
12938,"Sue Perkins has temporarily removed herself from Twitter after she received a wide range of death threats from fans of the show, outraged that a person with a vagina could drive some cars in an entertaining fashion.",0.9072653
14459,"But it is possible to do them ethically, and they are super easy to f**k up.”",0.8028341
1531,"When something as simple as a bad hair day can make you unsure of yourself, imagine the plight of the millions of cancer patients, who can only watch helplessly as their precious hair falls off in clumps leaving behind ugly bald spots.",0.5309723
2786,"Jasper is saying that manhood, as we understand it now, needs to be changed because an inherent part of being a man is being a possible rapist.",0.54849285
7617,Runner-ups included pulla and selfa but klittra was chosen for highlighting “the importance of the clitoris for pleasure.”,0.7867153
10924,"The whole world is clownin’ around…If you really look at some of these motherf*ckers, they are clowns.",0.89192575
19753,"In honor of his twitterversary, here are all the times that Hulk Hogan was fucking terrible at it.",0.87185377
8672,"Self-described Corbynista Eleanor Shaw said: “Sadly the political establishment, the media and Hawking are too stupid to appreciate the ninth-dimensional chess of Jeremy’s politics.",0.79890096
6279,"But remember: if you’re concerned about the influence of Sharia in the U.S., you’re a racist, bigoted “Islamophobe.”",0.78376746
2045,"""When children fit dozens, hundreds of times a day, they often develop brain damage.",0.51229143
24034,"Tracy Kiss, a British Blogger said that she had painful excess vaginal flesh that was causing her great suffering.",0.8332031
12567,"In fact, some fans seem downright outraged that Chris would give his toddler daughter a monkey to play with!",0.7994162
20689,THIS IS TOO FUCKING GOOD TO BE TRUE. why had i previously been glaring down my snooty nose at the magical opportunity to stay in some regular-ass person's dirty-ass real apartment?,0.8717271
7564,Wallabies No 8 Radike Samo scores a famous first half try against the All Blacks.,0.8225087
690,"The women, which included three sisters, were charged with being members of an armed terrorist organisation and spreading terrorist propaganda.",0.50222206
23937,"Sperry was then “put through a body scan,” which revealed that she “had items concealed in her vagina or anus.”",0.8772591
19829,"During the examination and according to the indictment the nurse “held a hand over the victim’s penis and while the victim got an erection, he took the victim’s penis in his mouth”.",0.9570544
7614,I know full well that this does not make me any kind of expert but I’m experienced enough that XCOM 2 has not yet kicked my flabby little bottom.,0.76338565
14518,Share Jeremy Corbyn stands in a long line of sycophantic useful idiots,0.96224624
7779,"As Mark Twain was fond of saying, ""There are lies, damn lies, and statistics.""",0.7737537
13928,"While in the backseat, the lawsuit says he unbuckled his pants, pushed them away and asked for oral sex.",0.8873626
1260,"The establishment will irritate you – pull your beard, flick your face – to make you fight.",0.5328724
10921,"Simply put, as Taleb recently explained via Medium.com, The ""Intellectual Yet Idiot"" class...",0.8724575
12002,"Alright, can we all just agree that people can't cast spells and astrology is bullshit?",0.87185377
10945,"But Bill Maher has a solution: ""The only way to pull the debate back from the far right is for liberals to elect their own slate of 60 unstable, loony tune, mad-as-a-hatter, crazy motherfuckers.""",0.95793414
13231,"Then a cat girl named Amanda runs into your apartment, spits a mouse into your mouth, and you puke.",0.9272953
13045,"Stefanovic proved an important point about the audience's interest in what he wears: ""No one has noticed; no one gives a shit,"" he told Fairfax Media.",0.8718443
11843,"I write an article about how to be more charismatic and I get a comment from a guy that charisma is totally useless, because women are only attracted to assholes and jerks who treat them like shit.",0.93328905
21586,Get ready for a shock: this stupid bill was introduced by a democrat.,0.87096715
10360,"“We are in a war with selfish, foolish & narcissistic rich people.",0.87185377
13957,The problem here is that the Russian oligarchs he's been consorting with are so dirty that even Putin is after them.,0.76644164
10877,"The migrants already bear the wounds and scars of the arduous trip, pulling up the legs of their trousers to show where they had been kicked and beaten by the police, all along the line, from Senegal to Mali to Burkina Faso to Niger.",0.7506604
19656,"Sure enough, Indy agrees to ""get a hold of the Ark before the Nazis do,"" and kick as much Nazi ass as he can along the way.",0.89109814
9496,"[Oil rig workers] were saying, ‘Oh yeah, North Dakota is the fucking best; in North Dakota you can take whatever pretty little Indian girl that you like and you can do whatever you want and police don’t give a fuck about it.’",0.8781721
11326,"Only every time you got a moment alone with her, that asshole Donnie — Christ, what’s his last name?",0.9544781
16374,"Foul-mouthed John Burton, chairman of the Democratic Party in California, succinctly describes the system as “totally f***ed up.”",0.76612425
21601,"And, for that, the late senator, his associates, and Farr are being smeared as Nazis, Klansmen, the disenfranchisers of black voters and the killers of black babies.",0.83776104
10776,"I was back on the endless gridded veldt of the Pokémon Go universe, a lime green savannah studded with turquoise cubes, waiting patiently for something to show up that wasn’t, dear lord please, another stupid Zubat.",0.87243015
24107,"Why should they ask me to put on a uniform and go 10,000 miles from home and drop bombs and bullets on Brown people in Vietnam while so-called Negro people in Louisville are treated like dogs and denied simple human rights?",0.78596264
14207,My main reason for not liking him is because he says the downright dumbest shit.,0.9671918
14261,"In politics, there are lies, damn lies and presidential statements.",0.8538452
8605,"Research shows “there’s a wide range of usage attached to the words ‘fag’ and ‘faggot,’ ” Eggington said.",0.7706618
18587,"According to the CDC, it refers to the ritual when a mohel “places his mouth directly on the newly circumcised penis and sucks blood away from the circumcision wound (direct orogenital suction).”",0.7889596
7834,"And transcripts of conversations obtained by Aaronson show FBI agents appeared to agree, describing him as a “retarded fool” whose terrorist ambitions were a “pipe-dream scenario.”",0.883021
7088,The neighbour further said that it was during Dinganga's burial that they got to know that he had died when his penis remained erect after he had sex with the female relative in Kwekwe.,0.7752154
12221,"Bill Clinton, the hell-bound sinner he is, at least had the decency to get his ""vacuuming"" from that fat Jewess in the privacy of the Oval Office.",0.76644164
24079,PRESIDENT Obama was condemned last night for not describing his Republican opponents as total dicks.,0.9202983
4219,About six people have been killed and their bodies dumped in various locations in Lusaka with missing body parts in what many believe are ritual killers.,0.5462033
10843,"Let this be a lesson to all of you, just because someone is Neutral Good, it doesn’t mean we won’t rain down some truly old-testament shit when our friends are fucked with.",0.9335028
9416,"From there, Killer Mike gave a long list of reasons why his Blacks aren’t as ready to induce change as they think they are.",0.79686815
6478,"""Does the newly popular slogan '#BlackLivesMatter' mean ALL Black lives, or just some?",0.754958
14204,"And when men have sexual desires, the most immediate way to gratify those is to masturbate.""",0.9001412
10443,"“I remember being in my sister’s wedding and being so flat and thinking, ‘I just wish I could grow boobs!’",0.83785176
19189,"Two of GlobalHack’s three cofounders Gabe Lozano and Drew Winship offered some opening remarks that basically boiled down to, “You’re going to bust your ass this weekend and make something cool.",0.8960331
22381,A woman in Vietnam is generating controversy after stuffing chili peppers into the vagina of her husband's mistress.,0.90395033
10172,"Al Aqsa TV is notorious for propaganda-filled kids’ shows, such as a 2007 broadcast that showed Farfur, a Mickey Mouse-like character, vowing, “We will annihilate the Jews!",0.8886309
5588,The Sunni Muslim militant group sees Shi’ite Muslims - a majority in Iraq - as infidels who deserve to be killed and has driven thousands of non-Muslims from their homes.,0.9048194
3511,"“Will she accept responsibility for the American deaths, the American kidnappings and tortures at the hands of terrorists that are going to result from her stunt?”",0.55676305
2020,"Only six of our British military chaps, it seems, are helping the Sunni Saudis kill Shia Yemenis.",0.5815953
10361,Republican congresspeople are getting fucking destroyed out there.,0.9499525
1005,From shooting hoops on the 2008 campaign trail to Michelle Obama dunking on LeBron in the West Wing.,0.53668654
20171,"Facebook Users Are Becoming Big Fans of Masturbation, And Other Page Stats",0.83785176
9328,"""I'm a first amendment absolutist and believe in only two things completely - the First Amendment and boobs...""",0.8173468
7518,"For more than a year, Atlanta and this nation-state had been transfixed by the regular appearance of apparently randomly selected black youths’ kidnapped and murdered corpses turning up in and around the “city too busy to hate.”",0.7841259
3505,"The seat hog slugged him in the face and started kicking him, police said.",0.50319105
23465,"I know, I know: those backwards motherfuckers who get paid to shoot people (read: defend your loony ass) support such a bigoted man and a backwards policy!",0.87149864
686,"The Atlanta Braves on Tuesday night turned TOOTBLAN — that’s the fun baseball acronym for Thrown Out On The Basepaths Like A Nincompoop — into a run-scoring play, mostly thanks to the Seattle Mariners being equally nincompoopish.",0.57090753
17098,"As you should have come to expect with Beating Betting, you will find zero bullsh** in this Oddsmonkey review.",0.8588031
12170,So guard the exit door and try not to lose your shit as this week I educate you on the politics of anal.,0.9190419
23561,Students are seen walking out of their dorms and onto campuses shouting “F**k Trump” and “Bitch!”,0.95831794
2360,"""The second thing, when they all came out there dancing around on stage, that was silly.",0.57120275
5800,"In 2008, Wired declared that Sonic the Hedgehog should probably just die.",0.76644164
22975,"Immediately after the referendum announcement, Jeremy Corbyn swung into action by doing f**k all.",0.92172897
18167,"Cunnilingus is oral sex performed on female genitals, while fellatio is oral sex performed on a penis.[",0.9215356
20727,"Plenty of nutballs go on television–as guests–and say all sorts of stupid, meretricious things.",0.83785176
11792,While a third person wrote: “#corbyn is a classical t****r and HM is above such idiots.”,0.92504805
18151,"In Just 10 years, Rock the Bells has grown into hip-hop’s answer to Coachella, complete with a two-day lineup and virtual performances from iconic rappers Ol’ Dirty Bastard and Eazy E this weekend at Shoreline Amphitheatre.",0.86879724
49,"As soon as you noticed the ringing and stopped talking in order to identify the source, the hassler would shut up too.",0.5564969
5921,"""It basically puts a mark on Canada as a place to get away with dumping your crap into the environment and nothing will be done about it,"" said Gray.",0.76644164
7137,A businessman was branded with an iron and had burning cigarettes pushed up his nostrils - everytime he refused his violent partner sex.,0.76706296
22983,"The amendments contained in C-377 to the Income Tax Act are sweeping, broad and idiotic.",0.9025173
13633,"Ignoring the dubiousness of the “growing number of technical jobs” claim (have they heard of robots?), if Chevron is still hiring petroleum engineers by the time today’s elementary schoolers are looking for work, we’re probably fucked.",0.83785176
17047,Try to tell me there’s a 4th movie and I’ll punch you in the throat.,0.95480645
5019,"Another big interest of mine is morons and arrogant douchebags, especially people who fall into both categories.",0.5166962
17107,"The 18-year-old wore a T-shirt with “Grab my pussy, I dare you ” emblazoned on it.",0.96718436
23824,"F**k you!” And she took out Margaery Tyrell Natalie Dormer and her low-cut blouse. Bye, perky tits.",0.85830534
24096,He is a real piece of shit and rapes literally everything he sees.,0.7666163
15734,Or browse the “Men’s Rights” section and see weird fantasies about alpha males defeating all the hot women who try to control them with their vaginas.,0.92703164
22352,"Preacher Tells Parents to Crack Wrists, Punch Effeminate Children",0.8028341
15689,"And now comes Rove, on the op-ed page of The Wall Street Journal and the other places he inhabits, telling Republicans (correctly) that their pledge to repeal ObamaCare is a bad and politically stupid idea.",0.8295969
6687,"On The Fun Half: HSBC launders billions for global terrorists and cartels, Syria’s anarchist fighters, Eric Bolling’s big time stupidity, Howie Kurtz defends Rand Paul’s sexism, the state Marriage Equality in Alabama and your calls and IMs.",0.80159545
8351,"Three days later, Maynard James Keenan seemingly dispelled those rumors with a simple Tweet: #dumb.",0.7668837
7024,BMO packs a 2200mAh battery pack (stashed behind the door in his butt) to keep the fun going.,0.83785176
20372,"The announcement has already united little black boys and little black girls and little white boys and little white girls in harmony, as they come together at the table of brotherhood to agree that Vanilla Ice sucks.",0.8996873
3061,"British author Zadie Smith said the idea that motherhood could be a threat to creativity is “absurd”, while Louise Doughty condemned it as ""completely ridiculous"".",0.5046607
19165,"Michelle Bachmann is a quintessential modern Republican - stupid, vicious and loud.",0.8705466
6852,"In a series of tweets, Banks targeted what she sees as Beyonce's perpetuation of ""that sad black female sufferance,"" calling her a ""thief"" and a ""poacher.""",0.79498464
8087,"According to the indictment, one of the soldiers called out: ""They are Arabs, they must die"" during the attack.",0.8735999
3932,"The African lions' antics caused tail backs as they found the busy road the perfect place to rub themselves in buffalo faeces,",0.5314902
22617,I hope that you already understood that editing for coins is bullshit.,0.95335734
14760,GETTY - GOOGLE The man was rushed to hospital to have his penis reattached,0.87145907
362,A poll conducted by Tulchin Research found that “69 percent” of California voters support passing a law that would require police to report each time they pull over a motorist who is black.,0.553433
2518,“You can imagine how Australians would feel if an American president were to describe one of our prime ministerial aspirants as barking mad.,0.56634486
937,"Patterson, who is gay, said the men yelled homophobic slurs at him as they beat him.",0.56636214
14618,"The guard is understandably enraged, so he enters the prison yard to get revenge on the ape that chucked crap at him.",0.8716283
6119,"A knife-wielding masked man stabbed four people at a school in southern Sweden, killing one teacher and a student before being shot dead by police.",0.7607395
22400,float my boat all the way around the turbulent waters of this fucking world.,0.9216009
9669,The regular panel took a gander at Christie and his recent disagreement with a reporter he called an “idiot” at a press conference.,0.83785176
15670,A Bing translation indicated that Botkay was angry because Paes “fucks our whole city every day.”,0.90481913
1453,"CNN has estimated that millions of viewers have turned off CNN because of their sheer terror that Trump may appear on their screens and further traumatize them with his blunt language, harsh policies, and brutish lack of diplomatic tact.",0.51052916
1959,"The dolls are sold under the name ''Dutch Wives', which is a Japanese term for a sex doll.",0.530948
16190,"Now, the prestigious British Medical Journal, no less, asserts that there’s truth to it: Men really can be idiots.",0.93339056
18483,"That’s pretty fucked up,” Kincannon responded, “Go read what the asshole wrote.",0.9143449
22777,"“You can hear those trucks across town, driving like idiots,” he said on a recent Friday evening patrol.",0.9040718
14741,"One of them (a retweet, rather than something he thought up himself) says: “You better watch your back, I’m going to rape your arse at 8pm and put the video all over.”",0.93298244
8089,"And two, I get to maybe two games a year, so I’m keeping a souvenir, damnit.",0.76113147
21070,"Do you remember the time Donald Trump played “It’s The End of the World as We Know It” at a campaign rally and REM told him not to use their music ""for your moronic charade of a campaign?""",0.80516636
11183,8 most absurd lessons Americans teach kids about sex Your hard-earned tax dollars are teaching kids that vaginas are like chewed-up gum and men are sexual microwaves,0.9026719
1119,White Nationalism are white men and women who want to secure the existence of their people and a future for white children.,0.53166544
22428,"""Because let me tell you something: if I had Conor fighting somebody like that, and they were going to make sure one of the guys gets up in your face, you smack his ass to the floor.",0.936375
12172,"As I told Emily, the owner, nothing would make me happier than to see her go and get her shit legit and run a good indie cosmetics company, because the community needs those.",0.871794
23985,"And since Naopelon's occupation of Egypt at the turn of century in the Levant, for lack of a better phrase, shit is hitting the fan.",0.87185377
9702,For two years I did a show without a roof over the goddamn theater.,0.83785176
8244,A woman has won a legal battle to remove her late partner's testicles from his dead body in the hope of using his sperm to have a child.,0.76644164
7532,"The draft, he said, is “for everyone, not just for suckers who don’t have a party in the coalition.",0.7670645
21289,"There was another part of him though, the self-loathing English part, that said, You arrogant motherfucker.",0.99067026
7507,"Other than that, you get a jump, a kick – which is for double jumping as well as for kicking that aforementioned arse – and a roll.",0.7667054
318,The tunnel was one of several the IDF had recently uncovered that were to be used to smuggle terrorists into Israeli cities.,0.56912994
17851,"The emphasis was put on the PS Vita’s rear touchpad, and of course this woman’s 4 breasts.",0.7570001
3965,"“He has been an embarrassment to our nation, an embarrassment to this White House and an embarrassment to our democracy.”",0.5505504
10031,"Williams blames what he calls the Fifty Shades effect, insisting the public are either stupid or masochistic or both.",0.83785176
278,"Sure, there have been a few (often terrible) options for years, such as Dogfish’s Tweason and Green’s, along with the slew of sorghum-based abominations that taste like terrible winegums.",0.5340532
6782,"NABLUS, Palestinian Territories — A baby boy was born by Caesarian section on Monday, the product of a successful smuggling attempt by a Palestinian prisoner who managed to sneak out a sperm sample to his wife.",0.771375
4916,Who wants to be part of an online community ruled by creeps and crazies?,0.5310462
17239,"I tried to hold it in – really, really hard – but they just kept coming and it was impossible for me to walk around a giant mall with my ass cheeks clenched together.",0.92453736
18588,Why is the main focus of the trailer on this silly white American dude?,0.8376456
8708,"The work of Andrew Hussie and Jan Van dem Hemel, JanDrewEdits treated us to delights such as Commander Riker f*cking himself, Worf the peeking pervert, and Data’s many terrifying X-rated paintings.",0.88849986
254,"The statement, of course, is blatantly bigoted hate speech against Muslims.",0.5266244
6272,"Currently Mancunians wishing to lay Yorkshire twats spark out on the cobbles face a two-hour journey, as do gentlemen of the White Rose county looking to fill in some Manc scum.",0.76644164
3930,"Yordano wowed scouts with an electrifying fastball, the best they had seen in years, and a confident demeanour that bordered on brash and arrogant.",0.56088823
164,"""Indeed, many South Africans who attended, including Desmond Tutu, felt the Israeli version of these crimes is worse even than what they suffered under the white supremacist regimes that dominated South Africa for so long.",0.5323704
9779,Video Update: Do You Recognize This Idiot Who Assaulted a Woman Outside Liberty?,0.9111936
3977,Mexican who was deported 10 times since 2010 is accused of raping a child in Kansas,0.5316314
13534,"Ivy is behind the front desk being unnecessarily bitchy, as always.",0.8896142
22422,"The park will feature a 7D cinema, vibrating seats, a nudist pool, bumper cars shaped like genitalia and a “train of pleasure” with gogo boys and girls.",0.8509714
13955,"But who could play the smart, confident, kick ass blonde space captain?",0.91372794
1021,"It's like the famous poster for ""It's a Mad Mad Mad Mad World,"" with a traffic jam of famous faces.",0.5413853
4055,Yet somehow we are drawn to claims that you can make your thighs thin via a tube of goop and eagerly purchase promises of perfect complexions through using gunk best slapped on with a spatula.,0.5053059
17062,"But then Wilkins moves his hand and starts to burrow it between the backs of Samuel’s thighs, presumably really close to Samuel’s genitals.",0.90006566
6735,The dark crevices of the Internet are filled with all kinds of stuff catered to fulfilling your masturbatory needs no matter how different your tastes may be.,0.76644164
829,"MONMOUTH COUNTY, NJ (The Daily Caller) – Immigration and Customs Enforcement informed The Daily Caller Tuesday that a man arrested last week for allegedly sexually assaulting and robbing several young girls is an illegal immigrant.",0.5397247
19382,"“Nobody is trying to smear that rat bastard, whistleblowers have our full support.",0.8734325
6827,Robot Holocaust is one such film; a film that gleefully wallows in its own shit and becomes a masterpiece in the process.,0.81230956
16037,"Someone who will listen to me genuinely, share in my pain, share in my happiness.

So here's a big Fuck You to all the people who lied to me and told me that having a girlfriend wouldn't solve my problems.",0.92517245
8756,He compared the report to the release of a videotape last year that showed Donald Trump boasting about grabbing women's genitalia.,0.87071496
15874,"Bonifield also says in the video that that federal investigation into whether Trump's 2016 campaign colluded with the Russian government ""could be bullshit"" and that it's ""mostly bullshit right now.""",0.93382037
5121,"The more cool shit you find, the more choice you'll have as to what to bolt to your body.",0.53119355
15850,You have 3 guards with you... and unknown to JORDINE you're actually here to be a toooootal dick to him and betray him and what not.,0.8694967
17242,Such is the advantage of dealing with stupid folk—they are easily fooled.,0.92703164
19204,"“Instead, he regarded Black people as “pests of society” to be brutalized, raped, exploited, and monetized.",0.7666299
8069,"“If this bill passes and everything was no crime whatsoever, then abuses against women and children would just shoot through the freaking roof,” Xian said.",0.76644164
21517,"Putting aside for a moment how monumentally stupid it is for Rhianna to get back together with a psychopath with a rage disorder, just how fucking stupid is this dancing Auto-Tune?",0.95321333
18359,Remember when I told you that I was gonna use Twitter Ads to send out promoted Tweets telling trannies to kill themselves?,0.76697624
16113,"The thinking was that there’s stuff only he can ask us because only he knows about it, or if anyone else asked us we would tell them to fuck off.",0.9253714
7180,"Bill O’Reilly’s indignant posturing is typical of the contemporary medical marijuana skeptic: I have no problem with medical use, but any plan for supplying patients is a fraud and anyone who grows or sells marijuana is a scumbag.",0.8343796
21627,Donald Trump is endangering the lives of reporters by not denouncing his crowd for chanting “CNN sucks.”,0.83785176
8182,Put the final touches on this week’s dumb blockchain deliverable.,0.799726
10503,There are small balls that you eat and large balls that try to eat you.,0.863981
12249,Donald Trump has furiously reacted to a conservative super PAC backing Ted Cruz which used an advert slut-shaming his wife Melania.,0.92004156
3655,"In that world, having more violence and more space to move in hunter-gatherer society was preferable to dying a slow diseased death in cramped London.",0.536426
4639,ASIO will have unfettered powers to brand refugees a security risk to Australia under a Coalition government - condemning more than 50 people presently held in detention to a legal black hole.,0.5307774
7939,Now NBC has mined the fertile grounds of 30 Rock's Liz Lemon (Tina Fey) for some shit of its own.,0.7625567
20356,"As Fry is being returned to his own time after infiltrating the Infosphere, he manages to utter 'Just remember that ____________ sucks!'",0.922016
2454,"Story highlights Race for Senate seat, already one of ugliest, has gotten nastier",0.5871058
1532,"In what the local media is calling “a bizarre coincidence,” police arrested a fired Oklahoma City nursing home worker on Friday after he allegedly threatened to cut off a co-worker’s head.",0.5788731
13924,PoliZette Fiery Trump Storms into New Hampshire Says as president he'll 'beat the sh*t' out of ISIS,0.7757081
8843,A 40-year-old Thai man was frogmarched naked to a police truck after he was caught having sex with a cow in broad daylight.,0.75472105
6459,"The bill was introduced in the middle of public outcry over the self-titled Roast Buster group, Auckland teenage boys who boasted online about having sex with drunk and underage girls.",0.7549633
9661,"Who needs a Corydoras guapore when you can have a glowing fandango albino instead, with electric blue eyes and a designer anus?",0.83785176
7825,"He would have these episodes -- he would throw himself on the ground, he would bang his head into the floor....",0.76565534
22816,"Donald Trump has a very simple message: Ted Cruz is a dirty, rotten, no-good, Canadian liar.",0.8990302
12005,Because it promises them ‘eternal’ youth and extreme sexual pleasure before they die.,0.8616853
23038,"In time, I did discover that the medication dulled the stabbing pains that plagued my vagina.",0.8715268
10231,"Lady Gaga is hanging upside down naked while a rope cuts into her skin, bending her left leg, pinning her arms behind her back and deforming her breasts.",0.8929491
22845,"Horse porno guy didn’t start there; he probably started like the rest of us, stealing a Playboy from dad and looking at some boobs.",0.9068673
11977,"“Then, I had this experience of my body changing and suddenly I got all these people being like, ‘You’re a hypocrite!",0.87185377
7585,"""I want to be crystal clear: these attacks are garbage,"" Cruz wrote on his Facebook page.",0.83785176
6479,"CTR shills are six times stronger than we thought, so we must hexuple our shitposting!",0.76552373
14037,"Don’t worry, we will be back to kick some Piquet and Buemi ass ON TRACK.”",0.90705
18088,"The paradox of The Human Problem is that unlike most predators in nature, which kill off the weak and old and sick, it strikes the healthiest first like an arrogant parasite who thinks he deserves only the juiciest animal in the herd.",0.87185377
