index,input_text,given_label
10618,"""Her “husband” raped many women: ask them."" This trash is worthy of a flag.",0.9
10826,Fools and their money are easily parted; but fools with other people's money are even easier to be parted!,0.76363635
14653,So it's legal to be stoned in high school. Way to go Justin. Fool.,0.86
29829,"if the attack had been perpetrated by a Muslim, Trump would have gone to town, throwing every ounce of his belligerence and hatred at the perpetrator along with the entire Muslim community.

He's as much of a miserable piece of garbage today as he was 40 years ago.",0.8
15198,"""But then we would also be publicly beheading drug addicts, along with adulterers, homosexuals and ""sorcerers.""""

Well, Richard, that's a leap.  Is that true of Singapore? Would that be true of BC? Talk about hoisting...talk about ""your own petard.""",0.8
7089,"Need a citation regarding how Obama set race relations back. The real reason you say he did is because a black man got elected, and racist Republicans can't abide by this fact. Hi racist!",0.5135135
26307,"Gear up for a freaking trial, now! There has been more then enough time to gather information and prepare so get it done.",0.9
14322,"What is the name of the racist Black Panthers now? Black lives matter or something? They are no different at all. I have heard them called ""The Klan with a Tan"".",1.0
12310,"Suenami,

Comparing the brainless and reckless speeders, tailgaters, and driving-while-texting'ers on SE Alaskan roads to cowboys does a grave injustice to real cowboys.  Comparing them to spoiled, impatient and ignorant toddlers would be a lot closer to the mark.",0.8333333
22229,"?  
Which traitors?  On what grounds? With what proof?  
What a silly thing to say.",1.0
26905,He must be on drugs!  Passing a $100 counterfeit bill just for a pizza got him in all kinds of trouble.  What an idiot!!,0.9019608
3848,"The hypocrisy of this buffoon knows no bounds.   How embarrassing!   Even with his own party in control of the house and the senate, he is forced to issue executive orders to get his agenda passed.",0.5675676
14091,"'
Typical of Trump, he's a buffoon.

A con man who played his acolytes for fools.

Show someone the emperor has no clothes,

and he comes after you.
.
Jones exposed Trump's lies and Trump maliciously and falsely attacks him.

.
Like an 3rd grader on the playground.  

Real 3rd graders would likely kick him to the curb.",0.7631579
2847,"RD, your post is offensive.  You attack the memory of a great martyr just to vent your hatred of NCR.  Shame on you and trolls like you.  Your bitterness betrays your claims for personal holiness as the the white washed tombs that they are.",0.52307695
35450,Trump is a liar and a psychotic.  People who support him are in a small and shrinking pocket of ignorance.,0.7777778
36514,"stupid he was just using a figure of speech like, ""..., can't have the crazies running the asylum.""  people have sad lives so they like to find anything to bitch about to make them selves feel better.  so stupid.",0.88235295
7151,"""How proud all you traitors must be.""
Including the biggest traitor of all  ... Donald Trump, our 'Traitor-in-Chief'.",0.56
28531,"""...  if Akuna was not Native Hawaiian, would he still have received four years?"". Zuri
 
I'm wondering the same thing. Were any of the Punahou bird killers brown or ""colored?""  Another example of Hawaiians over populating the prison system.  Sick.",0.8
10379,"The Alaska dem's are gonna do what? You ""my friends"" are just the other side of the crooked repub's. Time is coming where no one's ears will be assault or intellect insulted by the words....Democrat or Republican. Defined they both mean ""rats.""",0.8
16646,"From Anthoney Weiner to this yokel and all those in between who have like histories what the h*** is wrong with you?  We surely can't accept that spikes in testosterone equate to mental defects in thinking aka stupidity! Honestly you really can't make this stuff up. Everyone and I mean everyone kmows that anything that is ""filmed"" will someday make it to public view....and yet they do it anyway. Somehow ""stupid"" doesn't do these decisions justice.",0.8125
17479,Protesters are idiots and whiners- most don't know the facts and have nothig better to do - most are millenial pussies and clint correctly refers them - would they rather see another attack? They don't even know why they are there - kind of like publc workers and teachers,0.8
32945,"Yes, he will lose his twit like usual.  It will be a veritable twit-storm.  Again this is all on the GOP, you own this forever.  This is the GOP.",1.0
1268,"If Hillary supported abortion the day before the fetus is born, you wouldn't be alive to tell about it, macadoo.   None of you wrong-wingers would be alive to tell that whopper of a Limbaugh lie.  Hope you don't have children or grandchildren that'd be exposed to that type of garbage.",0.59210527
8557,"Charlie, you are failing to grasp the simple fact the average American does not work these jobs because they do not have the intelligence to learn these jobs anymore than they are capable of learning algebra. No one said there are no jobs that require algebra. You should try reading slower, and taking a long time to think it out, before posting stupidity online failing to grasp the issue.",0.8333333
31103,Bucks for Lolo's. Been awhile since I've heard of Lolo's. Usually it's Idiots. No matter one of the same.,0.7878788
1531,"manned or maybe that is the  wrong way to put it ....by gays ,queers and trannies only of course.",0.5151515
17090,Why is vaping vilified while pot smoking is A-OK? Seems hypocritical.,1.0
33026,"""No one organization can address all of society's evils and shortcomings.""  

True.  But when blacks are murdered far more often by black civilians than by police, AND the organization that calls itself ""Black Lives Matter"" is virtually silent on the subject of black-on-black murder, I have to doubt the genuineness of the organization.  Reason would tell you that you'd hear BLM address this issue far more vocally and far more often --- if their main concern really were that black lives are being lost to murder.",1.0
12419,I have never worked for the state and I do not get a state pension.   Shooting your mouth off about something you know nothing about makes you look foolish.,0.7826087
35409,"Typical of the Bambi-brained imbeciles who value animal lives over humans'.  This is nothing new.  Hitler and Goering declared animal experimentation ""verboten"" in 1933, the latter threatening those ""who still think of animals as their inanimate property"" with concentration camp internment.  Folks, this is the TRUE face of the ""animal rights movement"".  Whales and dogs are sacrosanct, humans not so much.  Hitler and Goering certainly had no problem experimenting on humans--of certain ""types""--however much concern they declared for puppies, kitties and bunnies.  And one of the modern purveyors of this sickness is Princeton's Peter Singer, PhD, the so-called ""father of animal liberation.""  This idiot argues that a dog is of greater ""ethical worth"" than a two year-old human child, and that therefore killing a CHILD is less reprehensible than killing a DOG.  Just as Joseph Adami argues that starving native Alaskans--or rounding them up on ""reservations""--is preferable to killing whales.",0.8333333
36798,Ridiculous statements don't make your statements look especially intelligent.,0.8
7398,Arena ahould be fired with all that talent on that team that is absolutly pathetic! trinidad tobago? The womens team could of beat them. Arenas a goon and he always has that smug look on his face. He needs to find a new career. Even Iceland made it!,0.546875
568,"Other than Hillary's baggage (Bill and years in politics), so-called ""scandals"" most of which only Hillary-haters care about and most importantly, being a woman candidate, Hillary is policy-wise an extension of Obama. 
But Hillary doesn't give Americans that warm fuzzy feeling that means so much to the politically naive. Bottom line: the mediocre, underachieving variety of American wouldn't want to drink a beer and shoot the sh*t with her. She intimidates.
A certain segment of Americans genuinely deserves Trump and every backward policy he would enact. Then again, this segment represents what is ignorant and contemptible about America. It is America's ugly past. These cretins represent an America that is already dead but which has been temporarily reanimated by the fetid flatulence of its own putrefaction. Is it malodorous? Yes, but like a horrible bout of irritable bowl syndrome, this too shall pass. And a viable and more competent America will grow out of the rotting heap.",0.575
23064,"Damn brother, you must have a cold heart and a dim mind to believe that nonsense. Have you had anyone in your life diagnosed with cancer? Was it due to not making good decisions about ""their life and future""? There is a depressing narrative abound, which it sounds like you subscribe to, that anybody who has financial issues and cannot afford the highest medical prices in the developed world somehow deserves illness and death.  It's another sad side of the ""screw you, got mine"" mentality.",1.0
15432,"The color of the paint has nothing to do with it being corrosion resistant.  Face it, the red color makes the damn thing an eye sore.",0.8333333
36675,"Siemian's HORRIBLE. And it's not just the ridiculous interceptions. He's terrible in literally EVERY facet of the game. Even when the pocket's clean, his throws are rarely on target. If there IS pressure, he doesn't feel it and gets sacked &/or fumbles. But if there ISN'T pressure, he sees ghosts and panics ANYWAY. And he COMPLETELY stares down his primary receiver.
And THEN, he throws a crucial 2 point conversion WAY out the back of the end zone, when it would've been better to throw it DIRECTLY to a Chief, like he did numerous OTHER times during the game, & at least they might've accidentally TIP it to a Bronco. When he AIR MAILED it 10 feet over his head, DT had NO chance. 
And Joseph? We heard that he was such a red hot coaching commodity, but the FIRST time I heard him try to speak, my heart dropped. And AGAIN, he said that we CAN'T make a QB change if it's a 2 possession game. WTF?! So if a QB throws 6 picks but the D balls out, we can't bench the QB?!
These 2 are KILLING us.",0.8
17051,"Yes, for the sake God the almighty please listen to Shisaisama the humble and devout Christian and give Trump a chance!  After all, Trump is very Jesus-like.  I mean, Jesus hung out with prostitutes so he could grab them by their, um.... ""pink hats"" and kiss them without their consent, right Shisaisama?",0.8
36735,"You don't seem to be in touch with reality, this investigation is about Trump and his idiots not Hillary Clinton.",0.8181818
27359,"So you are saying the ""scientists"" lied to us when they claimed the science was settled? Or are you saying that they are junk scientists. Either way, no more money should be given to such charlatans.",0.8333333
17191,">  hates Jews
>  tells people to vote for Trump ""because Jews""
>  Trump's closest advisors are observant, pro-Israel Jews (Jared Kushner and Michael Cohen)
>  incontinent left points to goons like this guy to claim that Trump is antisemitic
>  Trump invites PM of Israel to WH and was the second foreign leader he called",0.8
17759,"Even in the States there are limits on free speech. You can't encourage people to participate in unlawful acts or violence. For a third time in this thread I ask, beyond the legal definitions of free speech, who gets to decide what is acceptable? This Breitbart clown is nothing but an outrage generator. If you refuse to let him speak, he has a legitimate complaint about being suppressed. Far better to let him spew his stupidity and ridicule him for it after the fact. If facts and good sense can't counter kook like this guy, what good is discourse?",0.8333333
35234,"Hypocrite and liar, what a great man Trump is. Add his mental instability into the mix and you have the worst President every, and that's saying a lot after suffering under 8 years of Dubya.",0.78571427
1695,Juliet care to comment on how many racist white supremacist minorities there are in this country?  I had no idea we had so many black white supremacists!,0.5875
31320,"Supporting the lie a wall will be paid by Mexico and ignoring massive infrastructure needs in the first place is not only tone deaf but is self destructive as a society. Electing an incompetent thief with multiple bankruptcies and history of associating with criminals as President of this great country is just plain stupid.

  You will never get rich betting against the stupidity of the American voters.",0.7916667
22361,"Fresh thinking? You call that fresh thinking?  That's the kind of thinking that got us where we are today!  Man, there is no cure for stuck on stupid.  That disease is worse than rat lungworm.  Seriously.",0.76811594
27619,"""worse than expected"" ""no one knew health car was complicated""

such BS, Many expected health insurance to lose money and many knew health care, wh yare morons running things?",0.8484849
16367,"a they do recognize the palestinians pally, get with reality, try again ,, its not on israel they have already offered such formally in the past,,, how much stupidity you you have in the ignorant life of israel hate loser",0.859375
30751,"If these immigrants had it so bad they would leave but they won't. The globalist parasites who spout their rhetoric about diversity and inclusion know it's a lie. They flood the countries with these dysfunctional 3rd worlders because they know they will cause chaos in society. They let these people in to cause division among the citizens, they want racial violence so they can lock us all down with martial law. Once the parasites get their martial law they will ramp up the immigration genocide to ethnically cleanse white people in short order. The globalist parasites are vile haters that are working day and night since the end of WW2 to bring down western society and ethnically cleanse white people. While they flood your kids school with 3rd worlders and thug kids they tell you to be tolerant and inclusive, then in private they laugh at the chaos it causes while they send their kids to their own homogenous private schools just for their own ethno racial group.",1.0
4213,"we are not destroying anything buddy, get over your brain washed ignorance of facts.. time for you to get an education over this propaganda you live in",0.5555556
28968,"Venezuelans were foolish enough to vote for Hugo Chavez and his successor. Once the greedy capitalist pigs got what was coming to them, everyone would share and share alike in the rich bounty of the land.

Americans were foolish enough to vote in Donald J. Trump. No matter how much he bullied, no matter how much he lied, no matter how many times he went bankrupt, he was a ""successful businessman"" who was the victim of ""fake news"" and who would ""Make America Great Again.""

""In a democracy, the people get the government they deserve."" -- Alexis de Tocqueville",0.8
2703,"Absolute bloody rubbish.
The Church has always propped up the State.
The Dark Ages were a direct result of the Church propping up the Aristocracy with the concept of Divine Right.",0.52307695
5387,"I hope the cops that did this all have daughtes, and that all the daughters get a chance experience this type of 'justice'.  Only then will the officers have any idea of the damage they did to this young woman.

Disgusting.",0.5535714
21002,"Le Pen represents France's last hope to remain French. She is being trashed by the globalists and their pet candidates because they fear another Brexit-style surprise. As usual, they are enlisting the services of their accomplices, the pollsters, in order to achieve the desired results. French voters need to give the elites a good swift kick in the cojones.",0.8
35126,"as if all social parasites have dogs....as if dogs are the problem, and not social parasites leeching off our community.

 the solution to downtown Eugene's obnoxious dysfunctional problem is simple; turn the entire area into  ""homeless"" camp.

 I'm going to start a ballot initiative that would mandate by law the city council must dress as clowns when meeting.",0.8
7735,"George, your mid east policies and needless wars are the legacy of your failed presidency. You need to just play golf and shut up.",0.5277778
33463,"And what place would that be? Instead, Trump stuck his stupid nose into a place it does not belong.",0.8958333
23517,I wonder if the Dems are stupid enough to take her?  She'll just bounce around where ever the wind blows. She's running out of parties to bounce to tho.,0.7878788
22353,"Trump's triumph: he has empowered the ignorant and the bigoted, who somehow imagine that their bitter prejudices are equal in merit to education and research, to science itself -- a ludicrous conceit exploited by the pandering politicians of the right, who will go on playing their backward base for chumps.",0.8333333
36548,"A stupid joke that makes light of an alleged sexual assault by a person in a position of power?
Take two weeks off then quit.",0.7777778
37611,"How pathetic! A Bible-thumping molester defender by (probably) another deviant in The Lamb's clothing. Doubling down on hypocrisy. We need a portmanteau to describe this . . . maybe ""Theocrisy?""",0.7567568
12010,"who is more foolish, Trumpclown or the frightened, angry idiots that believe him?",0.9285714
24083,"Krookwell and the City Council are trying to monetize every look at the ocean, every breath you take, every blink of an eye!  They are doing this because they are greedy, corrupt, and incompetent.  Their behavior is just disgusting.  Why did you do this to Hawaii?  WHY??!",0.8333333
32143,But does it matter? Or do you just like to kill animals that you don't like?,0.8333333
17288,"How about ""hate-mongering"", ""white nationalist"" ""ultra-reactionary"" or ""imbecilic""?",0.8
25662,Thomas indicts himself. His article is full of misleading and inflaming nonsense while he is trying to accuse the left of these crimes..,0.8333333
19015,"Trump is a racist!
Trump is  insecure!
Trump is hitler!
Trump is a xenophobe!
Trump is psychotic!
Neo-nazis in the white house!

All synonyms for ""I've just been hosed in this argument and need to fill the box with squid ink.""",0.8194444
27738,"Their Gawd sent THIS GUY to save them? So many questions....and save them....from what, one might imagine? The black guy who was running the country in a competent manner after the Republicans drove it into the ditch? From the woman who would have been just as low-drama and probably just as competent as Obama?



This is why we cannot have nice things, I guess. Too many of the ignorant and the stupid and those with broken moral compasses who still get out and vote...not to mention the conservative machine that emits propaganda on the daily, as well as helps to rig elections.



What is more terrifying than ever is that unless we fix the EC, more people than ever will live in highly metropolitan areas in the future, and will have less and less representation, while the lowest info in flyover areas will have more and more....talk about a recipe for The Idiocracy.",0.8
23932,"""Mr. Scheer is, in effect, a jollier version of Stephen Harper.""
Damning with faint praise!",0.8
7624,The cowardly warmonger spewing verbal excrement again. McCain hit him where he hurts. His fragile ego.,0.53333336
32109,"What a pathetic survey (or report on the survey)! Did they not think to ask ""Do Canadians support decriminalization?"" ""Do Canadians support government controlled sales?"" Aren't those more important questions?",0.8
32055,Natural law must include rational inquiry and science or else it is mental masturbation.,0.7741935
24856,"CNN, WAPO, and NYT are reporting that an unnamed source's sisters who was told by a janitors third cousin who got it from a guy who knew a security guard's step brother says that Trump will be impeached. :):)  You are just simple ""useful idiot""..  *******In political jargon, a useful idiot is a person perceived as a propagandist for a cause the goals of which they are not fully aware of, and who is used cynically by the leaders of the cause.******",0.76623374
31158,"The only state more stupid than Florida is Arizona, so this would not surprise me if they elected this asshat for anything again.",0.9464286
4505,"Hillary won by 2 million votes.  The Russians did the rest.  America is now an inherently corrupt, racist, country that needs a patriotic revolution to save it from the Wing Nuts.",0.5135135
4858,"Your ignorance of Islamic culture is only exceeded by your obvious racial and religious discrimination and stereotyping.  Not only do you no nothing about war and the real reason the Middle East is burning, but you spread fearmonging that makes life difficult for immigrant citizens from the Middle East such as myself, who serve our country with honor and uphold the Constitution of the United States of America.  The real reality is all that stuff you think is sharia is actually idiots who use Islam as an excuse for power such as Daesh. Sharia is a family court system that handles social issues same as family court and CPS here in America.",0.56060606
24829,"You're simply an ass copying other people's accounts.
You're that insecure.
You're weak.",0.85
9253,"i'm ashamed to say that i voted for a few of these clowns, won't make that mistake again.",0.8
25817,"Government already funds news papers.
Look at the crap this place runs and also  WAPO and NYT
My god
These people should be in jail for treason.
You ran a article on a political outfit trying to shape cdn opinion on China
for gawds sake
we see you!
Don;t you get it?",0.8
1806,"""We're all going through stuff but at the end of the day, our kids are still alive,"" she said.
Ya maybe YOUR piece of shit kids are still alive. That's a pretty insensitive thing to say my guess is his mom was helping cover it up as well.",0.59375
35166,"Weinstein is the start, and hopefully the rest of the couch rapists will follow.  It's inconvenient that these rapists (alleged) are Democrat supporters and bad-mouthers of any Republican politician, but hey...they made their bed and now they have to lay in it. Snicker, snort!",0.8333333
18394,"LOL. 

That's quite a crush you have. 

Too bad trump has already proved himself a complete moron to anyone who has met him.",0.8490566
22543,Misrepresentation. Maryam Monsef c'mon down. 2019 cannot come soon enough to toss these idiots. I guess being a Canadian doesn't count for much anymore.,0.7741935
15593,"Yea he does...Liberals, democrats, Jihadi terrorists, whats the difference? there is none! They are all the same. they want us dead, kill your enemies before they kill you, which we now have a mandate to do. Islam has proven that they cannot even live with each other peacefully, the only solution is to rid them for a peaceful earth...the end",0.8
36853,Most parents are aware of their surroundings and try to avoid people harassing them about being bad parents. Obviously these judges consider the right to be not bullied by overly aggressive and judgemental jerks.,1.0
53,"UA board of retards/ oh! i mean regents, want to continue the free for all shooting ranges for criminal against innocent students,OH! what a surprise, surprise, surprise",0.5192308
8954,"""another emotional cripple who is profoundly ignorant.""  You call this civil? 
It's not, it's trash talk.",0.80701756
35637,"PRips, Do you know what you are saying? ""We're talking about the right of a handful of conservative human beings to comport themselves as their values have taught them""
They do not have a right, they are forced by Muslim males and their insane mullahs. Get real.",1.0
1670,"You are so FOS & you're so afraid of your own sadow that you would be totally embarrassed to try and educate the rest of us with your sick, twisted ad demented information that holds no basis in fact. Go ahead...dare you.",0.53246754
4827,"Must be a sad, UNappreciated job you have constantly having to defend a hated, reviled scum like part-time mayor Crapwell, huh weewili?

Takes time away from your perving on ""needy"" kids, right??",0.575
25965,What a stupid thing to say Dr. Dork.  You don't know anything about this guys health.  You just assume he's some overweight slob.  Crawl back under your rock and smoke some weed.,0.81666666
8563,"Your argument boils down to the idea that if our government was doing ""bad"" stuff instead of stupid stuff we would know it. How do you justify that? The evidence is right out in front of you if you want to do the research. 

What you read in the newspapers or see on TV is the public explanation for US foreign policy. The real reasons are those developed by think tanks closely tied to the Pentagon, its contractors, other Wall Street interests and extreme nationalists who believe that ""American interests"" are synonymous with those of the transnational corporations that fund these think tanks and the campaigns of politicians in Washington. 

These reports are publicly available for anyone who wants to read them. They provide a coherent explanation for events that we are told occur for entirely different reasons. Their explanations require you to believe that everyone in Washington and those who promote their policies are idiots, since they keep ""screwing up."" Does that sound logical?",0.9
15072,Lets hope anyone but canada wins gold - the arrogance of canada with their stupd gold or nothing attitude is sickenig - go russia!,0.8
20441,"""Quebec is an almost pathologically alienated and low-trust society, deficient in many of the most basic forms of social capital;"" Muslims are terrorists; Jews are cheap; Women are stupid; blacks are criminals; Mexicans are druglords; frat boys are rapists;  ""Quebec is an almost pathologically alienated and low-trust society, deficient in many of the most basic forms of social capital.""",0.8125
13437,Oh shut up you meaningless scared to death p*ssy of a human! Everyone is so tired of your sissy name stealing boy-child ignorance. YOUR what's destroying this country! Go jump off a building somewhere.,0.78571427
21763,Wynne will be giving away crown land (our money) to wait for it... advantage poor Toronto.  Damn she and her party are toxic waste,0.85507244
15550,"""That's govt policy. "" 

Only if you are one of the idiots who believe that the Japanese should buy over-large Left Hand Drive Cars when their roads are designed for small right hand drive cars. 

I was watching a reality TV show in Japan this week and the streets had lots of Minis.

The Japanese buying Japanese cars is no different to exhortations to ""Buy American"" in America - American's like to portray anyone who doesn't buy D3 as ""unpatriotic"" - only difference is most people around the world don't like American cars but they do like Japanese.",0.8
9249,Sometimes you just have to shut up--even if you are an atheist. Your opinion is less than useless here.,0.8142857
138,"Exactly.  This is yet another nutcase who couldn't wait to get here and shoot things, starting with his neighbor's dog.",0.525
947,"So you think Clintons,,as scummy as they are,,would be a better choice ?  You are sick in the brain casing boy..",0.51666665
5328,Stone will run circles around this foolish committee He is smarter than most of them and fearless,0.51428574
2668,"""no countries in the last 100 years that have come close to the despicable things the yanks have perpetrated""


W  T  F  ...?

# Nazi Germany",0.5135135
21686,"Same clown that wrote the gibberish, legalese Charter Amendment questions last year",0.8
24854,"First class idiot! Do you watch the testimony?  No?  Just read the twisted propaganda and start vomiting garbage... Ok , i will give you some s...t you to go happy to bed:  CNN, WAPO, and NYT are reporting that an unnamed source's sisters who was told by a janitors third cousin who got it from a guy who knew a security guard's step brother says that Trump will be impeached.",0.875
20954,"Rent controls?  Does this government know anything about history?  
Prediction - tighter supplies in the years to come.   
Bunch of clowns.",1.0
4357,"I'm going to call you as I see you regardless of what you want. You look like a man dressed as a woman it's going to be "" hey man"" and a woman dressed as a man is "" hey ma'am"". Not changing my ways for anybody, period. Feel free to call me whatever you like. I have thick skin and don't get butthurt over anything as dumb as pronouns. Don't like it, suck it up or don't converse with me. Saw a tranny the other day I could barely keep my composure without bursting out laughing let alone trying to have a conversation with them.",0.5625
34015,"I'll pass on the book, unless it absolutely blows people away, but he is right that ""god"" is dead.  He was never real.  The greatest con ever played on the weak-minded.  No critical thinker on the planet believes in religious garbage.  An objective ten year old can see through it with ease.",0.8
6748,"White women voted against Hillary because they have a brain! She is an embarrassment to our nation. How has she helped the women of the Middle East who are persecuted? She has given government money to those nations AND taken money from those nations to her family fraud, oh I mean foundation.",0.575
5160,Seatbelts have nothing to do with vaccines.  That's a ridiculous comparative fallacy.,0.52112675
6924,"if he wants to be anti-pc, then he should stfu.  he should also have sex with ivanka already...i think they both want it",0.5714286
29468,"my god you lunatics of hate and stupidity never grow up.. spewing the usual bs about trump..trump is standing up against a lunatic fat boy in control of NK,, while you idiots cry about it",0.9285714
24221,"The tripe in this article is to be expected of the fake news media of uber liberal Seattle.  ACT for America has NEVER condoned violence or harassment of anyone.  Citing the hate group SPLC and the Muslim Brotherhood front group CAIR as sources is laughable. If there is any violence, it will be coming from those monsters who support female genital mutilation (Arabic translation of the Reliance of the Traveller (sic) (e4.3), beating women (Qur'an 4:34), child marriages (as Mohammad did with 6 year old Aisha), death for anyone who criticizes Islam, Mohammad or who leaves Islam.  Shame on those who support this garbage!  If you support human rights you should be rallying with this event!",0.8
22338,"His comments regarding the USA's Constitution and its effects on governance were notable:

“It’s a very rough system ... It’s an archaic system ... It’s really a bad thing for the country.”

There's really only one response to the minority-elect President's attack on his country--""Too bad. Suck it up, buttercup.""",0.8
4782,"""Eventually Trudeau will be called a racist for shoving natives into such a rat hole.""

You've got that right...",0.5125
28453,"Dysphoria is ""a state of unease or generalized dissatisfaction with life."" You are ignorant. Most people experience dysphoria at one time or another. The military accepts a lot of people who have one mental problem or another, such as a desire to kill people. The desire to kill people you don't know is inculcated into military men in their earliest training. I went through it, but it didn't work on me, I enlisted for a noncombatant MOS that I got based on my test scores. I didn't want to get into any firefights, that seemed pathetically stupid and evil to me. And I know I'm not the only one. The military is intrinsically mentally ill.",0.9
14728,"So the Trump supporters are not alarmed that: 1) Trump is not going to completely dissociate himself from his business, and he and his minions are talking up that 'there is no such thing as conflict of interest', and how his children are becoming the 'princelings' who have their hands into the White House while running the family business like the Third World kleptocracy 2) he dismissed the conclusion of the intelligence agencies (CIA and FBI) that Russia hackers aimed to help him get elected.  Instead of alarming as any patriotic Americans would, he trashed it like any self serving narcissist would behave.  He still uses tweet liberally including attacking a union boss who corrected him the real no. of jobs saved in Carriers, despite his position .  These people still thinks there is nothing wrong with it?  Useful idiots are in abundance!",0.8
21242,"She is first and foremost a Muslim, one who submits to the will of Allah: Inshallah. Nothing, not even her own life is going to interfere with that. Even as the corpses of victims of Islam pile up, she will avert her eyes and blame infidels. Her hijab is her affirmation of Islamic Suprematism.",0.8
37652,I suppose this jerk thinks they should throw rape victims in jail in Alabama. Every stereotype you have heard of Alabama is being confirmed by Roy Moore,0.81578946
1066,"Trump has no plans. Only sound bites that fools hear.
There will be no wall. Mexico already told him to f**k off.
Trump logic: China built a wall and they have almost no Mexicans...",0.57894737
36155,"MaraudingMidget,
Aussie Universities are literally full of students with Asian and Indian backgrounds and The Hard Sciences are full to the brim with Indian and Asian kids.
I wonder if our 'stupid beyond measure Professor' would like to take a guess as to the ethnic mix of our Mathematics classes at University.
...Whether measured by NAPLAN results, entry to selective schools or Year 12 Study Scores, the reality is that students from Asian and Indian backgrounds, often with migrant parents unable to speak English, achieve the strongest results...Results in Victoria are mirrored in NSW where Asian and Indian students are the top performers in subjects like Maths Extension 2, Chemistry and English Extension 1. 
So all the Indian and Chinese kids are running flat out to study a Racist subject at which they excel!!!!!",0.9
14993,"''No presidential candidate has ever been better than Trump at swaying people through stories.''

HA! he totally conned this country full of dolts despite having openly bragged decades ago how he could easily scam his way into the Presidency! and now we see the inevitable dark lord nastiness of  this nation's ultimate skank reemerge with dick Cheney once again taking over.

please do enjoy these holidays, it'll be a fast ride straight into hell from here on out.",0.8
33952,But how else are the republics going to scare the masses who clearly don't understand that it's not an entitlement if you pay in.  That group of easily swayed fools falls for will's kind of speech over and over again.,0.8
36211,"The whole idea that SB91 is the driving factor behind increases in crime is just plain stupid.  It’s a stupid idea put forth by a stupid, vengeful and hysterical public that is completely uninterested in anything requiring 1. Learning 2. Thought.",0.7910448
754,You forgot to mention all the rape and white women flocking to darkies... All I'm sure occurring just off frame as well.,0.5151515
4442,"LOL 
Do you know the definition of an oxymoron?
No, not much to do with morons ... here we go

1650s, from Greek oxymoron, noun use of neuter of oxymoros (adj.) ""pointedly foolish,"" from oxys ""sharp"" (see acrid) + moros ""stupid"" (see moron). Rhetorical figure by which contradictory terms are conjoined so as to give point to the statement or expression; the word itself is an illustration of the thing. 

LOL",0.57894737
13360,Hawaii imports coal and burns it Rube.  Do some research and stop making a fool of yourself.,0.7777778
32917,"""It is a tale told by an idiot, full of sound and fury signifying nothing.:...Shakespeare, W.",0.8333333
26888,Im pretty sure wage growth is statistical for gentrification. Politics?!? Really people need to stop fantasizing about their popularity contests and realize politicians are scum.,0.7763158
14204,It will be too late - the idiotic politicians and bureaucrats will be enjoying rich pensions in retirement.,0.7972973
5721,So the ENTIRE U.S. Govt is controlled exclusively by the GOP and it is an utter shambles. The President is a incompetent cull and Congress is a junk show.,0.5540541
14251,"The idiot Podesta used a password that was - wait for it -  ""p@ssw0rd"".

Did the Russians hack into the DNC's  computers? No doubt - along with North Korea, China, Iran, Israel, the U.K. and most of the rest of the world.

High school kids could have hacked into the DNC computers and emails...",0.76811594
32541,""" they will win the NDP vote and we will be into a government created recession.""

I voted NDP in the last election because their Fiscal Policies were infinitely better than JT's. I'm more likely to switch back to Conservative than vote for these clowns.",0.8
31005,"Is that on a flash card, cause obviously your to stupid to think of it yourself. Your about as much of a conservative as Trump. Hell I was a conservative before you could spell it. Still am, not one of those fakes like you who just came out from under the house when Donald Trump and his racist crap made you think it was safe.",0.7826087
32272,What is he going to do about those toxic mercury florescent bulbs Bush and Gore pushed on the stupid American public?,0.8
2467,With a little checking I bet this wasn't the first time he's had problems with alcohol...you don't do something this stupid without a problem.  Which makes you wonder about the vetting process.,0.52
13826,"Isn't it funny, the people who are against 
pipelines, but still want the benefits. Two- faced
hypocrites.",0.8333333
31290,"Boy, Trump is an idiot....is there anyone left in America that does not think he is as dumb as a bag of rocks..???",0.94545454
35447,"Bombardier was stupid to give up controlling share of the CSeries to Airbus.  My bet is Quebec will lose out its manufacturing plant in the future (watch in 5 years when Airbus will own the CSeries outright).  I'm waiting to see when the Bombardier execs give themselves a hefty raise for pulling off this sweet Airbus deal!  Wait for the news in the coming weeks!

The problem with Canada is our government does not seem to like to support our key strategic domestic industries.  We need to take these seriously or suffer losing them to other countries.

Why is it, Israel, a country with a much smaller population and GDP than Canada, is able to support its domestic industries and we cannot?  Take a look at their aerospace and high tech sectors.  They have several key products which are used around the world.  i.e.  in defense and cyber technology.",0.8
348,"""Rational republicans""?  They're a dying breed.  They've largely been replaced by the racists, bible-thumpers, and gun nuts.  They brought that on themselves.  They let the media define their party.",0.5394737
35902,"Alternate headline for your article:  ""Former general and patriot, now political appointee, is a lying liar, and is caught lying.  White House refuses to admit the factual inaccuracies.  This is the media's fault, because, somehow.""",0.8
6430,"There's about 2 million a year in fat, bloated salaries, arguing how to get more, while still maintaining the front that it's all about children.Teacher's unions, pfhooie. Enemies of the People. Union dues go  to further George Soros' plan to convert America to Islam. Traitors all, and their hero, Obama, is America's #1 cop killer. When we get around to actually draining this cesspool, don't forget these swamp rats.",0.5217391
35387,"It's a ""STUPID"" situation that should have never happened. Who was watching the child ?",0.8
14229,You wouldn't know truth if it came up and smack you on the  butt.,0.78571427
